,citybike_station,name,address,phone,latitude,longitude,distance,category,price,rating,review_count
146,Oxford at York,Berkeley North,"31 King William Street, Hamilton, ON L8R 1A1, Canada",+19055225858,43.2574045478956,-79.8677145254958,1140.1192408893348,"Bars, Canadian (New)",$$$,4.5,43.0
147,Oxford at York,Buona Vita Pizza,"82 Queen Street  N, Hamilton, ON L8R 2V4, Canada",+19055771000,43.262024,-79.8775857,282.9066532955972,"Italian, Pizza",$,4.5,13.0
148,Oxford at York,Charred Chicken,"244 James Street N, Hamilton, ON L8R 2L2, Canada",+12893960662,43.2627364,-79.8663839,945.9715635695603,Barbeque,$$,4.0,118.0
149,Oxford at York,August 8,"1 Wilson Street, Suite 12, Hamilton, ON L8R, Canada",+19055243838,43.25943,-79.86708,1036.0845892069747,"Japanese, Dim Sum",$$,4.0,122.0
150,Oxford at York,The Burnt Tongue,"182 Locke Street S, Hamilton, ON L8P 4B3, Canada",+12893891156,43.2555538,-79.8858002,1186.7305073462762,"Burgers, Soup, Sandwiches",$$,4.5,40.0
151,Oxford at York,The Burnt Tongue,"10 Cannon St E, Hamilton, ON L8L 1Z5, Canada",+19055361146,43.2605786,-79.8669351,984.6243439248098,"Burgers, Soup, Sandwiches",$,4.0,87.0
152,Oxford at York,The Works,"2 King Street W, Unit 230, Hamilton, ON L8P 1A2, Canada",+19055408500,43.2574961574363,-79.8712256690338,948.9365481027448,"Burgers, Wine Bars, Beer Bar",$$,4.0,37.0
153,Oxford at York,Saint James Espresso Bar & Eatery,"170 James Street N, Hamilton, ON L8R 2L1, Canada",+12893896565,43.26098,-79.86693,961.926460360151,"Cafes, Bakeries, Bars",$$,4.5,57.0
154,Oxford at York,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,"43 King William Street, Hamilton, ON L8R 1A2, Canada",+19055226999,43.25725,-79.86708,1189.4662570580465,"Indian, Himalayan/Nepalese",$$,4.0,40.0
155,Oxford at York,Stonewalls Restaurant,"339 York Boulevard, Hamilton, ON L8R 2X9, Canada",+19055770808,43.26307498367439,-79.87841622189944,173.04284868264688,"American (Traditional), Music Venues",$$,2.5,36.0
156,Oxford at York,Redchurch Cafe + Gallery,"68 King Street E, Hamilton, ON L8N 1A6, Canada",+19054070459,43.25551,-79.86725,1315.9916342584825,Cafes,$,4.5,23.0
157,Oxford at York,Mulberry Coffeehouse,"193 James Street N, Hamilton, ON L8R 2L2, Canada",+19059631365,43.26183,-79.86699,927.9050106788397,"Cafes, Sandwiches, Music Venues",$$,4.0,74.0
158,Oxford at York,Born and Raised,"224 James Street N, Hamilton, ON L8R 2L3, Canada",+12897685233,43.26235,-79.86626,952.8617526185307,"Seafood, American (Traditional), Tapas Bars",$$,3.5,23.0
159,Oxford at York,The Coop,"274-274 King Street W, Hamilton, ON L8P 1J6, Canada",+12897782667,43.2591337,-79.8774391,604.4734857425797,"Sandwiches, Chicken Shop, Poutineries",$$,4.0,43.0
160,Queen at Peter,La Luna,"306 King Street W, Hamilton, ON L8P 1B1, Canada",+19055770233,43.25942165323912,-79.87848757635106,283.18296566045836,Middle Eastern,$$,4.0,63.0
161,Queen at Peter,Pho Nhung,"85 Queen St N, Hamilton, ON L8R 2V5, Canada",+19055258008,43.26239,-79.87797,18.25480283860204,Vietnamese,,4.5,17.0
162,Queen at Peter,Hambrgr,"49 King William Street, Hamilton, ON L8R 1A2, Canada",+12893891212,43.25721,-79.8669,1007.7627669191245,"Burgers, Beer Bar",$$,4.5,202.0
163,Queen at Peter,Earth To Table : Bread Bar,"258 Locke Street S, Hamilton, ON L8P 4B9, Canada",+19055222999,43.25284,-79.88702,1256.2208542754743,"Pizza, Breakfast & Brunch, Salad",$$,4.0,293.0
164,Queen at Peter,The Mule,"41 King William Street, Hamilton, ON L8R 1A2, Canada",+12893892555,43.25726,-79.86713,985.4112899583729,Mexican,$$,4.0,177.0
165,Queen at Peter,Buona Vita Pizza,"82 Queen Street  N, Hamilton, ON L8R 2V4, Canada",+19055771000,43.262024,-79.8775857,15.4179340498596,"Italian, Pizza",$,4.5,13.0
166,Queen at Peter,The French,"37 King William Street, Hamilton, ON L8R 1A1, Canada",+19055283737,43.25741,-79.86748,962.2287456256979,"Bistros, French",$$$,4.0,98.0
167,Queen at Peter,The Coop,"274-274 King Street W, Hamilton, ON L8P 1J6, Canada",+12897782667,43.2591337,-79.8774391,306.3546202849168,"Sandwiches, Chicken Shop, Poutineries",$$,4.0,43.0
168,Queen at Peter,Berkeley North,"31 King William Street, Hamilton, ON L8R 1A1, Canada",+19055225858,43.2574045478956,-79.8677145254958,943.358029658255,"Bars, Canadian (New)",$$$,4.5,43.0
169,Queen at Peter,Charred Chicken,"244 James Street N, Hamilton, ON L8R 2L2, Canada",+12893960662,43.2627364,-79.8663839,913.6117980714731,Barbeque,$$,4.0,118.0
170,Queen at Peter,The Burnt Tongue,"182 Locke Street S, Hamilton, ON L8P 4B3, Canada",+12893891156,43.2555538,-79.8858002,960.3523984181195,"Burgers, Soup, Sandwiches",$$,4.5,40.0
171,Queen at Peter,August 8,"1 Wilson Street, Suite 12, Hamilton, ON L8R, Canada",+19055243838,43.25943,-79.86708,893.5996822126241,"Japanese, Dim Sum",$$,4.0,122.0
172,Queen at Peter,The Works,"2 King Street W, Unit 230, Hamilton, ON L8P 1A2, Canada",+19055408500,43.2574961574363,-79.8712256690338,710.794680007942,"Burgers, Wine Bars, Beer Bar",$$,4.0,37.0
173,Queen at Peter,The Burnt Tongue,"10 Cannon St E, Hamilton, ON L8L 1Z5, Canada",+19055361146,43.2605786,-79.8669351,876.2350069573557,"Burgers, Soup, Sandwiches",$,4.0,87.0
174,Queen at Peter,Ark and Anchor,"300 King Street W, Hamilton, ON L8P 1B1, Canada",+19057519345,43.2595,-79.87812,285.9075845771751,"Coffee & Tea, Bakeries, Cafes",$$,4.5,14.0
175,Queen at Peter,Saint James Espresso Bar & Eatery,"170 James Street N, Hamilton, ON L8R 2L1, Canada",+12893896565,43.26098,-79.86693,867.6112501026178,"Cafes, Bakeries, Bars",$$,4.5,57.0
176,Queen at Peter,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,"43 King William Street, Hamilton, ON L8R 1A2, Canada",+19055226999,43.25725,-79.86708,996.3456666052963,"Indian, Himalayan/Nepalese",$$,4.0,40.0
177,Queen at Peter,Pho Lac Vien,"430 York Boulevard, Hamilton, ON L8R 3K8, Canada",+19055223525,43.2653164,-79.8808978,465.33224312728146,Vietnamese,$,4.0,19.0
178,Queen at Peter,Electric Diner,"96 George Street, Hamilton, ON L8P 3M8, Canada",+19055269512,43.25845,-79.878,391.64928739772324,"Diners, Burgers, Cocktail Bars",,3.5,17.0
179,Queen at Peter,Stonewalls Restaurant,"339 York Boulevard, Hamilton, ON L8R 2X9, Canada",+19055770808,43.26307498367439,-79.87841622189944,147.57873497448205,"American (Traditional), Music Venues",$$,2.5,36.0
180,West at Cannon,Hambrgr,"49 King William Street, Hamilton, ON L8R 1A2, Canada",+12893891212,43.25721,-79.8669,877.7686855712259,"Burgers, Beer Bar",$$,4.5,202.0
181,West at Cannon,The Mule,"41 King William Street, Hamilton, ON L8R 1A2, Canada",+12893892555,43.25726,-79.86713,903.0598849899119,Mexican,$$,4.0,177.0
182,West at Cannon,The French,"37 King William Street, Hamilton, ON L8R 1A1, Canada",+19055283737,43.25741,-79.86748,917.0833095304731,"Bistros, French",$$$,4.0,98.0
183,West at Cannon,Berkeley North,"31 King William Street, Hamilton, ON L8R 1A1, Canada",+19055225858,43.2574045478956,-79.8677145254958,939.2962090993651,"Bars, Canadian (New)",$$$,4.5,43.0
184,West at Cannon,Charred Chicken,"244 James Street N, Hamilton, ON L8R 2L2, Canada",+12893960662,43.2627364,-79.8663839,990.3594516262774,Barbeque,$$,4.0,118.0
185,West at Cannon,Korea House,"281 Cannon Street E, Hamilton, ON L8L 2B4, Canada",+19055261492,43.2579156,-79.854948,96.11545036281417,Korean,,4.0,19.0
186,West at Cannon,August 8,"1 Wilson Street, Suite 12, Hamilton, ON L8R, Canada",+19055243838,43.25943,-79.86708,904.07215775068,"Japanese, Dim Sum",$$,4.0,122.0
187,West at Cannon,Motel Restaurant,"359 Barton Street E, Hamilton, ON L8L 2X8, Canada",+12893962384,43.26045,-79.85008,559.8227869813229,"Breakfast & Brunch, Coffee & Tea, Cocktail Bars",$$,4.5,57.0
188,West at Cannon,The Burnt Tongue,"10 Cannon St E, Hamilton, ON L8L 1Z5, Canada",+19055361146,43.2605786,-79.8669351,924.7965163936797,"Burgers, Soup, Sandwiches",$,4.0,87.0
189,West at Cannon,Plaza Pizza & Wings,"90 Wellington Street N, Hamilton, ON L8R 1N1, Canada",+19055220909,43.25597,-79.8578262,236.86054236221315,"Pizza, Chicken Wings",$,4.5,13.0
190,West at Cannon,Ajio Sushi,"161 King Street E, Hamilton, ON L8R 1J6, Canada",+19055268888,43.21798,-79.74587,722.1221136226343,"Japanese, Korean",$$,4.0,41.0
191,West at Cannon,Saint James Espresso Bar & Eatery,"170 James Street N, Hamilton, ON L8R 2L1, Canada",+12893896565,43.26098,-79.86693,943.5198222886646,"Cafes, Bakeries, Bars",$$,4.5,57.0
192,West at Cannon,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,"43 King William Street, Hamilton, ON L8R 1A2, Canada",+19055226999,43.25725,-79.86708,889.3955376462011,"Indian, Himalayan/Nepalese",$$,4.0,40.0
193,West at Cannon,Black Forest Inn European Cuisine,"255 King Street E, Hamilton, ON L8N 1B9, Canada",+19055283538,43.2543558198212,-79.8615892650853,590.3945474706915,German,$$,3.5,54.0
194,West at Cannon,Planted in Hamilton,"225 John Street S, Hamilton, ON L8N 2C7, Canada",+12893896676,43.2503352762455,-79.8679620207627,1273.1926757476483,"Vegan, Gluten-Free, Vegetarian",$$,4.5,37.0
195,West at Cannon,Redchurch Cafe + Gallery,"68 King Street E, Hamilton, ON L8N 1A6, Canada",+19054070459,43.25551,-79.86725,941.8191859978889,Cafes,$,4.5,23.0
196,West at Cannon,Mulberry Coffeehouse,"193 James Street N, Hamilton, ON L8R 2L2, Canada",+19059631365,43.26183,-79.86699,980.4959976031552,"Cafes, Sandwiches, Music Venues",$$,4.0,74.0
197,West at Cannon,The Famous Owl Of Minerva,"309 Main Street E, Hamilton, ON L8N 1H8, Canada",+19055287275,43.25249,-79.85759,613.561319490286,Korean,,4.0,24.0
198,West at Cannon,Born and Raised,"224 James Street N, Hamilton, ON L8R 2L3, Canada",+12897685233,43.26235,-79.86626,972.449482661978,"Seafood, American (Traditional), Tapas Bars",$$,3.5,23.0
199,West at Cannon,Sapporo Japanese Restaurant,"96 Main St E, Hamilton, ON L8N 1G3, Canada",+19055271668,43.25429,-79.866,919.4307289391794,Japanese,$$,3.5,91.0
200,Forsyth at Sterling,Bean Bar,"1012 King Street W, Hamilton, ON L8S 1L4, Canada",+19055242326,43.262284804098,-79.905729861502,817.3089878117362,"Comfort Food, Burgers, Sandwiches",$$,3.5,93.0
201,Forsyth at Sterling,The Phoenix Bar & Grill,"1280 Main Street W, Hamilton, ON L8S 4K1, Canada",+19055259140,43.2627741179557,-79.9211375312163,431.76326175526947,"Pubs, Barbeque",$$,4.0,18.0
202,Forsyth at Sterling,Pinks,"1335 Main Street W, Hamilton, ON L8S 1C6, Canada",+19053174657,43.25750562,-79.91884597,629.2942347327784,Burgers,$,4.0,20.0
203,Forsyth at Sterling,Dough Box,"1457 Main Street W, Hamilton, ON L8S 1C9, Canada",+12893892050,43.2574167,-79.9239487,884.1586156613121,"Pizza, Italian",,4.0,20.0
204,Forsyth at Sterling,Bridges Cafe,"1280 Main Street W, Cootes Paradise, Hamilton, ON L8S 4E8, Canada",+19055259140,43.2628019,-79.9176086,146.28603530521536,"Vegetarian, Cafes",,4.5,3.0
205,,,,,,,,,,,
206,Forsyth at Sterling,Pita Pit,"1056 King Street West, Hamilton, ON L8S 1L7, Canada",+19055297482,43.2614265,-79.9075946,680.1611803506448,Sandwiches,$,5.0,6.0
207,Forsyth at Sterling,Delirious Burger,"1008 King Street W, Unit B, Hamilton, ON L8S 1L4, Canada",+19053931022,43.26243,-79.90546,833.3165376121201,"Canadian (New), Burgers",$,4.5,47.0
208,Forsyth at Sterling,Boston Pizza,"1563 Main Street W, Hamilton, ON L8S 1E6, Canada",+19057771919,43.257349181178,-79.927749413236,1136.325988062757,"Pizza, Italian, Chicken Wings",$$,3.5,22.0
209,Forsyth at Sterling,Paisley,"1020 King Street W, Hamilton, ON L8S 1A1, Canada",+19057778100,43.262259810123,-79.905870365139,806.1209989105104,Coffee & Tea,$$,3.5,30.0
210,Forsyth at Sterling,Maccheroni Cucina Alfresco,"1560 Main Street W, Hamilton, ON L8S 1E7, Canada",+19055276422,43.257795,-79.926349,1015.4111718253793,Italian,$$,4.0,11.0
211,Forsyth at Sterling,Second Cup,"1004 King Street W, Hamilton, ON L8S 1L1, Canada",+19055404839,43.2624094,-79.9049837,865.0239457128072,Coffee & Tea,$,4.0,11.0
212,Forsyth at Sterling,Tally Ho,"1536 Main Street W, Hamilton, ON L8S 1E4, Canada",+19055296043,43.257772597069525,-79.92407840204181,866.3948339456389,"Burgers, Fast Food, Sandwiches",$$,4.0,26.0
213,Forsyth at Sterling,Burrito Bandidos,"1028 King Street W, Hamilton, ON L8S 1L5, Canada",+19059729999,43.2617468,-79.9064182,767.7503830740503,Mexican,$,4.0,15.0
214,Forsyth at Sterling,OneZo Tapioca,"1045 King St W, Unit 1, Hamilton, ON L8S 1L6, Canada",+16479380228,43.2613445636246,-79.9069115146995,736.1581029481829,Bubble Tea,,4.0,9.0
215,Forsyth at Sterling,The Express Italian Eatery,"1034 King Street West, Hamilton, ON L8S 1L8, Canada",+12893892008,43.2617268,-79.9065688,755.9976036283904,Italian,,3.5,17.0
216,Forsyth at Sterling,Williams Fresh Cafe,"1309 Main Street W, Unit A-2, Hamilton, ON L8S 1C5, Canada",+19055222636,43.25738,-79.9180499,631.5662660906148,"Breakfast & Brunch, Cafes",$$,2.5,19.0
217,Forsyth at Sterling,The Alley,"1050 King Street W, Unit 5, Hamilton, ON L8S 1L5, Canada",+19055225300,43.26164,-79.90714,717.5811806435228,Bubble Tea,,5.0,4.0
218,Forsyth at Sterling,Saigon Asian Restaurant,"1024 King Street W, Hamilton, ON L8S 1L5, Canada",+19055281096,43.2621392,-79.9060133,764.9297895281178,Vietnamese,$,2.5,38.0
219,Forsyth at Sterling,Rawlicious,"1044 King Street W, Hamilton, ON L8S 1L5, Canada",+12893899997,43.2617583850366,-79.9066768173607,746.8367058805802,Vegan,$$,4.0,5.0
220,Gage at Cannon - ERI11,Hambrgr Ottawa Street,"207 Ottawa Street N, Hamilton, ON L8H 3Z4, Canada",+19053121313,43.24838,-79.81775,844.8378248756177,"Burgers, American (Traditional)",$$,4.0,67.0
221,Gage at Cannon - ERI11,Caro Restaurant and Bar,"4 Ottawa Street N, Hamilton, ON L8H 3Y7, Canada",+19053124545,43.242741,-79.819429,1134.5073330770808,"Italian, Bars",,4.5,44.0
222,Gage at Cannon - ERI11,Purple Pear,"946 Barton Street E, Hamilton, ON L8E 5H3, Canada",+19055277179,43.2530719,-79.8232905,397.5231404046074,"Seafood, Steakhouses",$$$,4.5,19.0
223,Gage at Cannon - ERI11,Cannon Coffee,"180 Ottawa Street N, Hamilton, ON L8H 3Z3, Canada",+12897000088,43.2474063,-79.8175491,899.3158963956691,"Coffee & Tea, Breakfast & Brunch",$$,4.5,124.0
224,Gage at Cannon - ERI11,MERK,"189 Ottawa St N, Hamilton, ON L8H 3Z4, Canada",+19055446767,43.24788,-79.81788,862.5106225950246,Tapas Bars,$$,4.5,14.0
225,Gage at Cannon - ERI11,Shorty's Pizza,"1099 Cannon Street E, Hamilton, ON L8L 2J6, Canada",+19053129293,43.2485677,-79.8215868,548.9292370522697,Pizza,,4.0,19.0
226,,,,,,,,,,,
227,Gage at Cannon - ERI11,Mancala Monk Board Game Cafe,"1229 Cannon Street E, Hamilton, ON L8H 1T8, Canada",+19053936815,43.2475,-79.81656,961.9939691505831,"Cafes, Coffee & Tea, Hobby Shops",,5.0,7.0
228,,,,,,,,,,,
229,Gage at Cannon - ERI11,Vintage Coffee Roasters,"977 King Street E, Hamilton, ON L8M 1C3, Canada",+14169387951,43.2513629586151,-79.8354656859877,653.0770974793589,Coffee Roasteries,$,5.0,9.0
230,Gage at Cannon - ERI11,Festival Café,"1013 King St E, Hamilton, ON L8M 1C9, Canada",+12893898244,43.25064,-79.83303,465.8049488616034,"Southern, Chicken Shop, Burgers",,4.5,5.0
231,Gage at Cannon - ERI11,Hammerhead's On Ottawa,"80 Ottawa Street N, Hamilton, ON L8H 3Z1, Canada",+19059239293,43.24474,-79.81852,1010.0256839533547,Fish & Chips,,4.5,19.0
232,Gage at Cannon - ERI11,Tim Hortons,"65 Ottawa Street N, Hamilton, ON L8J 3Y9, Canada",+19055444515,43.24459059459487,-79.81917363757978,986.4189752798098,"Coffee & Tea, Bakeries",$,4.0,12.0
233,Gage at Cannon - ERI11,Gage Park Diner,"975 Main Street E, Hamilton, ON L8M 1N2, Canada",+12893898333,43.24506,-79.82929,690.8331054419123,"Diners, Breakfast & Brunch, American (Traditional)",$$,4.0,7.0
234,Gage at Cannon - ERI11,Mike's Subs,"122 Ottawa Street N, Hamilton, ON L8H 3Z1, Canada",+19055447182,43.24584,-79.81808,951.4302123827256,Sandwiches,$,4.0,9.0
235,Gage at Cannon - ERI11,Cafe Limoncello,"226 Ottawa St N, Hamilton, ON L8H 3Z6, Canada",+19055493556,43.248745,-79.816929,889.0958063480116,Italian,$$,2.5,30.0
236,Gage at Cannon - ERI11,Boardwalk Cheesesteaks,"131 Ottawa Street North, Hamilton, ON L8L 1Y5, Canada",+19053931771,43.246309,-79.818385,905.2719963346227,"Cheesesteaks, Sandwiches",,4.5,4.0
237,Gage at Cannon - ERI11,Golden Tenders,"1150 King Street E, Hamilton, ON L8M 1E8, Canada",+13653668108,43.247855,-79.829075,391.4919062558168,"Fast Food, Southern",,5.0,1.0
238,Gage at Cannon - ERI11,The Capitol Bar,"973 King Street E, Hamilton, ON L8M 1C3, Canada",+12893891001,43.2524498575984,-79.8355290090636,673.9324128165281,Bars,,4.5,5.0
239,Gage at Cannon - ERI11,Hi-Line Centre Pizza & Wings,"1150 King Street E, Hamilton, ON L8M 1E8, Canada",+19055457444,43.24771,-79.82858,391.4919062558168,Pizza,$,2.5,11.0
240,H.A.A.A. Park,Earth To Table : Bread Bar,"258 Locke Street S, Hamilton, ON L8P 4B9, Canada",+19055222999,43.25284,-79.88702,427.71452012795567,"Pizza, Breakfast & Brunch, Salad",$$,4.0,293.0
241,H.A.A.A. Park,The Ship,"23 Augusta Street, Hamilton, ON L8N 1P6, Canada",+19055260792,43.25215,-79.87,990.6950594329585,"Seafood, Pubs, Burgers",$$,4.0,208.0
242,H.A.A.A. Park,The Burnt Tongue,"182 Locke Street S, Hamilton, ON L8P 4B3, Canada",+12893891156,43.2555538,-79.8858002,349.06525614483303,"Burgers, Soup, Sandwiches",$$,4.5,40.0
243,H.A.A.A. Park,Tomah,"132 Queen Street S, Hamilton, ON L8P 3S2, Canada",+19055221919,43.25546,-79.88064,188.11040349579085,Syrian,,5.0,7.0
244,H.A.A.A. Park,Aberdeen Tavern,"432 Aberdeen Avenue, Hamilton, ON L8P 2S2, Canada",+19055237707,43.2512808,-79.8933956,977.5499467725655,"Comfort Food, Bars",$$$,4.0,75.0
245,H.A.A.A. Park,The West Town Bar & Grill,"214 Locke Street S, Hamilton, ON L8P 4B4, Canada",+19055701412,43.25456,-79.88633,350.8489812467343,"Breakfast & Brunch, Steakhouses, Burgers",$$,3.5,49.0
246,H.A.A.A. Park,La Luna,"306 King Street W, Hamilton, ON L8P 1B1, Canada",+19055770233,43.25942165323912,-79.87848757635106,658.1966679471964,Middle Eastern,$$,4.0,63.0
247,H.A.A.A. Park,Radius,"151 James Street S, Hamilton, ON L8P 2Z5, Canada",+19053931658,43.2523512,-79.8708333,919.9878378174822,"Lounges, American (Traditional), Venues & Event Spaces",$$$,3.0,91.0
248,H.A.A.A. Park,The Works,"2 King Street W, Unit 230, Hamilton, ON L8P 1A2, Canada",+19055408500,43.2574961574363,-79.8712256690338,948.3409604705238,"Burgers, Wine Bars, Beer Bar",$$,4.0,37.0
249,H.A.A.A. Park,Queen's Pizza & Wings,"178 Queen Street S, Hamilton, ON L8P 3S7, Canada",+19055770900,43.25379,-79.88139,51.688782542939926,"Pizza, Chicken Wings",$,2.5,58.0
250,H.A.A.A. Park,Amo Gelato Cafe,"171 Locke Street S, Hamilton, ON L8P 4B2, Canada",+12893965693,43.25565,-79.8853,326.621390129323,"Desserts, Ice Cream & Frozen Yogurt",,4.5,12.0
251,H.A.A.A. Park,Durand Coffee,"142 Charlton Avenue W, Hamilton, ON L8P, Canada",+19053939150,43.2514262245999,-79.8788586258888,385.54944676287573,Coffee & Tea,$$,4.5,28.0
252,H.A.A.A. Park,Bronzie's Place,"201 James Street S, Hamilton, ON L8P 3A8, Canada",+19055293403,43.2505499,-79.87143,933.7734184426246,"Pizza, Italian, Salad",$$,4.5,27.0
253,H.A.A.A. Park,Democracy,"202 Locke Street S, Hamilton, ON L8P 4B4, Canada",+12893892466,43.2547913,-79.8862228,345.36189695326317,"Coffee & Tea, Bakeries",$$,4.0,38.0
254,H.A.A.A. Park,Pho Nhung,"85 Queen St N, Hamilton, ON L8R 2V5, Canada",+19055258008,43.26239,-79.87797,943.7645782146626,Vietnamese,,4.5,17.0
255,H.A.A.A. Park,Bitten On Locke,"219 Locke Street S, Hamilton, ON L8P 4B4, Canada",+12893965321,43.2542199,-79.88581,315.79360145551396,"Bakeries, Patisserie/Cake Shop",$$,4.0,15.0
256,H.A.A.A. Park,Moodys,"107 George Street, Hamilton, ON L8P 1E3, Canada",+12893096449,43.25821,-79.87853,532.7871064135876,"Pizza, Gluten-Free, Italian",,4.0,13.0
257,H.A.A.A. Park,The Coop,"274-274 King Street W, Hamilton, ON L8P 1J6, Canada",+12897782667,43.2591337,-79.8774391,671.4795877322197,"Sandwiches, Chicken Shop, Poutineries",$$,4.0,43.0
258,H.A.A.A. Park,Amigos,"109 George Street, Hamilton, ON L8P 1E3, Canada",+19052671532,43.25825,-79.87868,531.0010631048856,"Mexican, Latin American, Cocktail Bars",,4.5,14.0
259,H.A.A.A. Park,Peruviano,"254 Locke Street S, Hamilton, ON L8P 4B9, Canada",+12893894163,43.25299,-79.88692,418.08514207921877,"Italian, Cocktail Bars, Peruvian",,4.5,4.0
260,Hunter at Hess,Hambrgr,"49 King William Street, Hamilton, ON L8R 1A2, Canada",+12893891212,43.25721,-79.8669,989.9596752884975,"Burgers, Beer Bar",$$,4.5,202.0
261,Hunter at Hess,Earth To Table : Bread Bar,"258 Locke Street S, Hamilton, ON L8P 4B9, Canada",+19055222999,43.25284,-79.88702,710.7148411430977,"Pizza, Breakfast & Brunch, Salad",$$,4.0,293.0
